1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,2,5,2,8,10,9,9,0,11,5,9,11,3,2,9,3,6,0,11,3,9,9,6,6,11,8,2,3,7,9,8,5,4,9,8,1,9,5,0,9,5,4,7,9,5,3,4,8,3,9,1,7,4,1,5,9,9,11,8,11,11,11,0,11,1,9,4,11,5,11,11,7,11,0,6,11,4,9,2,9,9,11,11,8,11,9,11,11,11,11,9,11,7,11,9,11,11,9,10,5,11,11,11,11,8,9,0,0,0,10,4,2,0,10,11,9,9,5,2,10,0,0,4,0,5,0,11,5,1,9,6,11,0,9,11,11,11,9,9,9,9,11,9,11,9,9,11,11,11,11,11,11,9,11,9,10,11,11,11,11,2,9,9,6,9,11,11,9,11,11,9,9,7,11,11,11,9,1,9,11,9,2,8,11,9,11,9
0,0,0,0,0,2,3,2,2,0,3,0,2,3,0,0,2,0,0,0,3,0,2,2,0,0,3,2,1,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,1,2,0,2,0,2,2,0,0,2,2,4,0,2,4,3,0,4,0,0,0,4,2,3,4,2,4,0,0,2,0,0,0,2,0,3,3,0,3,2,3,2,3,2,2,3,0,2,2,2,2,1,2,0,3,4,3,3,0,2,0,0,0,2,0,0,0,2,2,2,2,0,1,2,0,0,0,0,1,0,2,1,0,0,0,4,0,2,3,3,2,2,2,3,2,2,2,1,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,0,0,2,1,2,2,2,2,2,3,2,2,0,4,3,3,1,0,2,3,0,0,0,2,2,3,2
2,4,8,5,2,11,11,9,9,2,11,2,11,11,7,0,11,1,5,0,11,2,6,11,11,4,11,8,2,0,3,4,7,11,3,11,11,3,6,2,2,5,2,9,7,9,3,9,9,6,2,11,4,11,11,1,3,11,4,12,8,11,12,12,0,12,2,2,8,12,7,11,11,4,12,0,11,10,11,5,0,6,2,11,11,11,12,8,11,10,2,10,7,7,8,9,5,11,9,9,3,9,9,6,12,4,5,12,0,0,0,12,0,11,0,9,9,2,0,1,12,1,2,0,2,1,0,1,2,1,11,2,2,7,6,9,12,12,12,11,11,12,11,11,11,12,11,11,11,11,12,12,11,12,11,11,11,11,11,12,11,11,11,11,11,11,10,10,11,11,11,11,11,12,10,11,11,11,11,2,6,11,11,3,11,11,9,11,11
0,0,0,0,0,2,1,1,2,0,1,0,1,2,0,0,1,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,2,1,0,0,2,0,3,1,2,3,3,0,3,0,0,1,3,0,2,3,0,3,0,2,2,2,0,0,0,1,0,2,2,3,1,2,1,0,0,0,0,0,0,1,2,0,0,1,0,1,1,2,0,0,3,0,0,0,2,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,2,2,1,2,3,2,2,2,3,2,2,2,2,3,2,3,2,1,2,2,2,2,2,1,2,0,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,0,0,1,2,0,1,0,0,3,2
1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,1,2,2,2,0,3,1,1,1,3,1,2,1,1,2,1,1,2,1,1,0,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,2,1,2,1,0,1,1,1,1,2,3,1,2,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,3,1,2,2,1,0,3,0,1,1,3,1,2,1,1,2,0,1,2,1,1,0,3,3,2,3,3,3,3,3,3,2,3,3,2,1,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,2,1,2,1,0,1,1,1,1,2,2,1,2,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,3,1,2,2,2,1,3,1,1,1,3,1,2,1,1,2,1,1,2,1,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,2,1,2,1,0,1,1,1,2,2,3,1,2,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2
1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,1,2,2,2,0,3,0,1,1,3,1,2,1,1,2,0,1,2,1,1,0,3,3,2,3,3,3,3,3,3,2,3,3,2,2,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,2,1,2,1,0,1,1,1,1,2,2,1,2,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
