1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,2,5,2,8,10,9,9,9,11,3,2,9,3,7,0,11,3,9,9,7,7,4,10,11,8,2,3,7,8,6,5,9,8,1,9,6,6,0,9,5,4,7,9,5,1,3,8,3,9,1,3,4,1,6,9,5,9,11,8,11,11,11,0,11,0,1,9,4,11,6,11,0,7,11,0,7,9,2,9,9,9,11,11,8,9,11,11,11,11,4,9,7,11,9,11,11,11,9,6,11,11,11,11,8,9,0,0,0,10,4,2,0,10,11,9,9,2,10,0,0,4,0,5,11,7,7,1,9,7,3,11,9,9,11,11,11,11,9,9,11,11,9,11,9,11,11,11,11,11,11,9,11,9,10,11,11,11,11,11,2,9,9,7,9,9,11,11,9,11,11,9,7,11,11,11,9,1,9,9,3,2,8,11,9,11,2
0,0,0,0,0,0,1,3,1,2,2,3,0,0,1,0,0,0,3,0,1,2,0,0,0,2,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,0,2,4,0,2,4,3,0,4,0,0,0,0,3,1,3,0,1,4,0,0,0,0,2,0,2,3,3,0,1,3,1,3,1,0,1,0,2,1,1,2,2,1,0,3,4,3,3,0,1,0,0,0,2,0,0,0,1,2,1,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,3,0,2,3,2,3,2,1,3,2,3,1,1,1,3,2,3,3,3,2,2,2,1,1,2,2,2,2,2,0,0,1,1,2,1,2,1,1,2,3,1,0,4,3,3,1,0,1,0,0,0,0,2,1,3,0
2,1,4,8,5,2,9,9,9,9,9,9,7,0,9,0,5,0,9,2,6,9,9,4,9,9,9,8,1,0,3,7,9,3,9,9,3,6,9,2,1,5,1,9,7,9,3,2,9,6,2,9,4,9,9,0,3,9,4,4,10,8,9,10,10,0,10,9,1,2,8,10,7,9,1,4,10,0,9,5,0,6,2,9,9,9,9,8,9,9,2,9,9,7,8,9,5,9,9,9,9,9,9,6,10,4,5,10,0,0,0,10,0,9,0,9,9,1,0,10,0,2,0,2,0,0,2,0,0,9,2,2,1,7,0,9,10,9,10,10,9,10,9,10,9,10,9,9,9,10,10,9,10,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,6,9,6,3,9,9,9,9,9
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,2,2,0,2,1,0,0,1,2,0,1,0,0,2,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,1,0,0,1,0,0,2,1
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,0,3,1,1,1,1,3,1,2,1,1,2,1,1,1,0,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,3,1,2,1,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,3,1,2,2,1,0,3,1,0,1,1,3,1,2,1,1,2,0,1,1,0,3,3,3,2,3,3,3,3,3,2,3,2,3,1,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,2,1,2,1,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,3,1,2,2,2,1,3,1,1,1,1,3,1,2,1,1,2,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,3,1,2,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,0,3,1,0,1,1,3,1,2,1,1,2,0,1,1,0,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,2,1,2,1,1,2,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
