1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,6,3,9,11,10,10,10,12,4,3,10,4,8,1,12,4,10,10,8,8,5,11,12,9,3,4,8,9,7,5,10,9,2,10,7,7,1,10,6,5,8,10,6,2,4,9,4,10,2,4,5,2,7,10,6,10,12,9,12,12,12,1,12,1,2,10,5,12,7,12,1,8,12,1,8,10,3,10,10,10,12,12,9,10,12,12,12,12,5,10,8,12,10,12,12,12,10,7,12,12,12,12,9,10,0,0,0,11,5,3,0,11,12,10,10,3,11,1,0,5,1,6,12,8,8,2,10,8,4,12,10,10,12,12,12,12,10,10,12,12,10,12,10,12,12,12,12,12,12,10,12,10,11,12,12,12,12,12,3,10,10,8,10,10,12,12,10,12,12,10,8,12,12,12,10,2,10,10,4,3,9,12,10,12,3
1,1,1,1,1,1,2,4,2,3,3,4,1,1,2,1,1,1,4,1,2,3,1,1,1,3,4,3,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,3,1,3,5,1,3,4,4,1,5,1,1,1,1,4,2,4,1,2,5,1,1,1,1,3,1,3,4,4,1,2,4,2,4,2,1,2,1,3,2,2,3,3,2,1,4,5,4,4,1,2,0,0,0,3,1,1,0,2,3,2,3,2,3,1,0,1,1,2,2,2,2,1,1,1,1,4,1,3,4,3,4,3,2,4,3,4,2,2,2,4,3,4,4,4,3,3,3,2,2,3,3,3,3,3,1,1,2,2,3,2,3,2,2,3,4,2,1,5,4,4,2,1,2,1,1,1,1,3,2,4,1
4,3,6,10,7,4,11,11,11,11,11,11,9,1,11,2,7,1,11,4,8,11,11,6,11,11,11,10,3,1,5,9,11,5,11,11,5,8,11,4,3,7,3,11,9,11,5,4,11,8,4,11,6,11,11,2,5,11,6,6,12,10,11,12,12,1,12,11,3,4,10,12,9,11,3,6,12,1,11,7,1,8,4,11,11,11,11,10,11,11,4,11,11,9,10,11,6,11,11,11,11,11,11,8,12,6,7,12,0,0,0,12,1,11,0,11,11,3,1,12,2,4,0,4,2,1,4,1,2,11,4,4,3,9,1,11,12,11,12,12,11,12,11,12,11,12,11,11,11,12,12,11,12,11,11,11,11,11,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,8,11,8,5,11,11,11,11,11
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,3,2,2,3,3,1,3,2,1,1,2,3,1,2,1,1,3,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,3,0,0,0,2,1,2,0,2,1,1,1,3,1,1,0,1,1,1,1,1,1,2,1,1,1,2,1,2,3,2,2,2,2,3,2,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,1,2,1,1,3,2
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,1,3,1,1,1,1,3,1,2,1,1,2,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,3,1,2,1,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,3,1,2,2,1,0,3,1,0,1,1,3,1,2,1,1,2,0,1,1,0,3,3,3,2,3,3,3,3,3,2,3,2,3,1,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,2,1,2,1,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,1,3,1,1,1,1,3,1,2,1,1,2,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,3,1,2,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1
1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,0,3,1,0,1,1,3,1,2,1,1,2,0,1,1,0,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,1,2,1,2,1,0,1,1,1,2,1,2,1,2,1,1,2,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
