1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,2,5,8,10,9,9,0,11,7,9,3,2,9,3,7,0,11,3,9,7,7,4,10,11,8,2,3,7,9,8,6,4,9,8,1,9,6,6,9,5,9,5,1,3,4,8,3,9,1,7,3,4,1,6,9,5,9,11,8,11,11,11,0,11,0,9,4,11,6,11,0,11,11,0,7,11,4,2,9,9,9,11,11,8,11,9,11,11,11,11,4,9,11,11,9,11,11,10,6,11,11,11,11,8,9,0,0,0,10,4,2,0,11,9,9,5,2,10,4,0,5,0,11,7,7,1,9,7,3,11,9,0,9,11,11,11,11,9,9,11,11,11,9,9,11,11,11,11,11,11,9,11,9,10,11,11,11,11,11,2,9,9,7,9,9,11,11,9,11,11,9,9,7,11,11,9,1,9,11,9,3,8,11,9,9,2
0,0,0,0,0,1,3,1,2,0,3,0,2,0,0,1,0,0,0,3,0,1,0,0,0,2,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2,0,2,4,0,2,4,3,0,4,0,0,0,3,1,3,0,4,4,0,0,2,0,0,2,0,2,3,3,0,3,1,3,1,3,1,0,1,3,2,1,1,2,1,0,3,4,3,3,0,1,0,0,0,2,0,0,0,2,1,2,0,1,2,0,0,1,0,1,1,1,0,0,0,0,3,0,0,2,3,2,3,2,1,1,2,3,1,1,1,3,2,3,3,3,2,2,2,1,1,2,2,2,2,2,0,0,1,1,2,1,2,1,1,2,3,1,1,0,3,3,1,0,1,3,0,0,0,2,1,1,0
3,2,5,8,6,10,10,8,8,3,10,3,10,8,0,10,1,6,0,10,3,7,10,5,8,10,10,8,2,0,4,5,8,10,4,10,10,4,7,10,3,6,2,8,4,3,8,8,7,3,10,5,10,10,10,1,4,10,5,5,11,8,10,11,11,0,11,8,3,8,11,8,10,2,10,11,0,10,9,10,0,7,3,10,10,10,10,11,8,10,9,3,9,10,8,8,8,6,10,10,4,8,8,7,11,6,6,11,0,0,0,11,0,10,0,8,2,0,1,11,1,3,1,0,1,3,0,1,10,3,3,2,8,0,7,8,11,10,11,11,10,10,10,11,11,10,10,10,10,11,11,10,11,10,10,10,10,10,11,11,10,10,10,10,10,10,9,8,9,10,10,10,10,10,11,9,10,10,10,3,7,10,10,7,10,10,8,10,10
0,0,0,0,0,2,1,1,2,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,1,1,1,0,1,2,0,0,2,0,2,0,2,1,0,1,1,1,1,0,0,2,1,1,0,0,2,0,0,3,1,2,3,3,0,3,2,0,1,3,0,2,0,3,3,0,2,2,2,0,1,1,2,0,2,2,3,2,2,1,0,0,2,0,0,0,1,2,1,1,1,1,1,2,1,0,3,0,0,0,2,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,3,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0,1,2,0,1,1,0,2,2
1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,0,3,1,1,1,3,1,2,1,1,2,1,1,2,1,0,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,2,2,1,2,1,1,1,1,2,1,3,1,2,1,1,2,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,3,1,2,2,1,0,3,1,1,1,3,1,2,1,1,2,0,1,2,1,0,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,2,2,0,3,1,1,1,3,1,2,1,1,2,0,1,2,1,0,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,2,1,2,0,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
